order_id,customer_id,product_id,category,price,quantity,order_date,country,payment_method,rating,returned,revenue
11019,1545,533,Clothing,105.45,1,2021-12-05,Germany,UPI,5.0,1,105.45
11020,2507,561,Electronics,43.98,3,2024-04-02,India,PayPal,4.0,0,131.94
11021,2211,304,Electronics,47.25,5,2024-08-28,Canada,Debit Card,2.0,0,236.25
11022,4085,423,Books,84.48,1,2023-10-14,USA,UPI,4.0,0,84.48
11023,2122,242,Beauty,31.25,3,2023-06-14,UK,UPI,,0,93.75
11024,1966,704,Beauty,127.19,2,2021-01-29,Australia,Debit Card,1.0,0,254.38
11025,3657,283,Home,153.1,1,2023-09-02,Canada,UPI,4.0,0,153.1
11026,1274,446,Clothing,72.68,3,2021-03-23,Canada,UPI,5.0,0,218.04
11027,2914,620,Beauty,54.59,2,2023-01-15,India,COD,1.0,0,109.18
11028,3132,585,Beauty,17.67,2,2022-10-16,Germany,UPI,5.0,0,35.34
11029,2892,516,Clothing,22.42,1,2022-02-23,India,UPI,5.0,0,22.42
11030,3349,716,Books,72.59,3,2022-12-31,India,UPI,5.0,0,217.77
11031,1996,400,Clothing,49.02,1,2023-05-22,USA,PayPal,4.0,0,49.02
11032,1284,783,Books,33.24,3,2023-04-28,Canada,Credit Card,5.0,0,99.72
11033,1467,396,Sports,99.63,4,2022-01-29,Germany,COD,3.0,0,398.52
11034,4008,569,Electronics,5.18,3,2021-02-08,Canada,UPI,5.0,0,15.54
11035,3955,620,Sports,84.75,1,2023-09-13,Australia,UPI,4.0,0,84.75
11036,2403,347,Books,18.16,3,2023-08-20,Germany,PayPal,5.0,0,54.48
11037,2655,713,Beauty,329.63,4,2022-05-05,India,Credit Card,4.0,0,1318.52
11038,1359,430,Home,29.04,3,2021-02-26,USA,COD,4.0,0,87.12
11039,4991,308,Home,188.81,1,2022-08-13,Germany,UPI,4.0,0,188.81
11040,1038,478,Clothing,90.43,4,2022-06-29,India,PayPal,4.0,0,361.72
11041,4406,463,Home,48.21,3,2024-01-10,Australia,Debit Card,,0,144.63
11042,3090,624,Home,113.93,4,2021-09-23,India,COD,4.0,0,455.72
11043,1785,411,Home,59.64,5,2022-04-06,Germany,COD,5.0,0,298.2
11044,1230,746,Electronics,34.95,2,2021-04-01,Germany,UPI,3.0,0,69.9
11045,1365,563,Books,33.46,2,2023-02-10,Canada,UPI,2.0,0,66.92
11046,1051,645,Home,81.6,4,2022-08-16,Australia,COD,5.0,0,326.4
11047,2718,742,Sports,56.74,5,2021-08-11,USA,Debit Card,2.0,0,283.7
11048,4381,253,Home,135.74,4,2022-05-02,Australia,COD,4.0,0,542.96
11049,1356,640,Home,52.83,4,2021-03-09,India,UPI,,0,211.32
11050,4388,429,Sports,84.4,5,2021-01-26,India,Credit Card,5.0,0,422.0
11051,4757,677,Beauty,172.31,5,2021-11-27,Canada,Credit Card,4.0,0,861.55
11052,4748,299,Home,82.01,3,2021-07-04,India,PayPal,,0,246.03
11053,1312,708,Sports,89.48,4,2021-12-05,UK,COD,1.0,0,357.92
11054,3802,451,Sports,5.5,4,2022-04-10,India,PayPal,3.0,0,22.0
11055,4089,514,Books,89.17,4,2023-01-20,Canada,Debit Card,4.0,0,356.68
11056,2099,740,Sports,70.47,5,2021-01-16,USA,UPI,,0,352.35
11057,3278,420,Home,21.92,3,2023-05-25,Canada,Debit Card,3.0,0,65.76
11058,4201,267,Books,49.76,4,2023-11-12,UK,COD,4.0,1,199.04
11059,1340,456,Books,88.01,3,2022-02-19,India,UPI,4.0,0,264.03
11060,2858,316,Home,43.52,4,2024-03-19,USA,COD,3.0,0,174.08
11061,4390,677,Clothing,29.14,4,2022-12-22,UK,Debit Card,2.0,1,116.56
11062,4946,609,Books,152.21,1,2022-12-04,UK,COD,4.0,0,152.21
11063,1815,729,Electronics,93.07,2,2023-12-05,India,PayPal,3.0,0,186.14
11064,3361,265,Clothing,86.54,1,2022-11-20,UK,Credit Card,1.0,0,86.54
11065,4094,529,Home,62.66,2,2021-02-20,Canada,Credit Card,3.0,1,125.32
11066,1970,446,Clothing,82.97,4,2023-02-13,UK,Debit Card,2.0,0,331.88
11067,3954,565,Electronics,85.64,5,2024-07-12,UK,Credit Card,4.0,0,428.2
11068,1551,791,Home,116.07,5,2021-03-17,Australia,Credit Card,4.0,0,580.35
11069,3768,574,Books,103.64,5,2021-03-31,USA,COD,2.0,0,518.2
11070,3311,282,Electronics,140.78,5,2021-05-14,Germany,PayPal,4.0,0,703.9
11071,3861,380,Clothing,88.27,1,2022-08-02,Germany,Debit Card,3.0,0,88.27
11072,1182,500,Clothing,51.58,3,2021-02-12,UK,COD,2.0,0,154.74
11073,2474,314,Sports,32.16,1,2022-04-01,Germany,Credit Card,3.0,1,32.16
11074,1433,661,Beauty,54.92,4,2022-06-01,UK,PayPal,4.0,0,219.68
11075,2712,475,Beauty,33.9,3,2023-08-21,Canada,PayPal,,0,101.7
11076,4866,236,Sports,68.85,1,2022-12-03,India,Credit Card,3.0,0,68.85
11077,2032,639,Home,26.38,2,2022-09-11,India,Credit Card,4.0,0,52.76
11078,3927,668,Sports,9.76,5,2022-01-10,Australia,Credit Card,5.0,0,48.8
11079,3350,220,Clothing,155.35,2,2023-03-04,India,COD,3.0,0,310.7
11080,4459,798,Sports,172.58,1,2024-03-08,Australia,Credit Card,2.0,0,172.58
11081,3554,747,Home,47.09,3,2024-10-10,Canada,PayPal,5.0,0,141.27
11082,4834,398,Sports,19.93,5,2021-07-31,India,PayPal,3.0,0,99.65
11083,2456,716,Books,94.6,2,2021-01-18,Canada,COD,,0,189.2
11084,1610,625,Beauty,132.91,3,2021-02-13,Canada,COD,3.0,1,398.73
11085,3042,753,Electronics,97.52,3,2024-07-19,Australia,Credit Card,2.0,0,292.56
11086,3087,299,Electronics,47.09,4,2021-07-03,Germany,PayPal,,0,188.36
11087,4417,585,Books,204.2,1,2021-11-28,India,COD,5.0,0,204.2
11088,2532,312,Beauty,49.27,3,2022-10-29,USA,Credit Card,3.0,0,147.81
11089,1433,336,Sports,52.03,4,2023-07-26,USA,UPI,,0,208.12
11090,4943,789,Clothing,43.94,5,2024-09-23,Germany,Debit Card,5.0,1,219.7
11091,2004,290,Beauty,22.69,4,2021-04-19,India,COD,3.0,0,90.76
11092,3561,478,Home,40.5,2,2024-02-01,India,Debit Card,5.0,0,81.0
11093,2220,409,Clothing,51.63,3,2024-10-08,Australia,COD,3.0,1,154.89
11094,4451,242,Home,107.92,1,2024-01-06,UK,Debit Card,3.0,0,107.92
11095,2475,207,Beauty,36.21,3,2023-02-10,UK,Credit Card,1.0,0,108.63
11096,4562,452,Home,301.95,3,2024-03-11,Australia,COD,3.0,0,905.85
11097,3094,565,Sports,18.98,2,2021-11-18,Canada,UPI,4.0,0,37.96
11098,2223,323,Clothing,53.87,4,2022-06-01,UK,PayPal,3.0,0,215.48
11099,2984,662,Sports,102.44,3,2022-05-17,UK,Credit Card,4.0,0,307.32
11100,3452,219,Electronics,42.93,4,2023-01-15,India,Debit Card,1.0,0,171.72
11101,1713,229,Books,125.28,1,2021-07-03,Australia,PayPal,4.0,0,125.28
11102,3655,391,Beauty,8.3,3,2024-07-25,Canada,Credit Card,1.0,0,24.9
11103,3697,518,Home,73.5,3,2023-04-29,India,COD,5.0,0,220.5
11104,3598,252,Home,52.48,2,2022-09-15,UK,Credit Card,3.0,0,104.96
11105,4719,408,Electronics,27.9,3,2024-03-10,USA,UPI,4.0,1,83.7
11106,4326,714,Beauty,158.35,4,2021-10-21,UK,UPI,5.0,0,633.4
11107,4030,277,Books,149.07,1,2023-08-05,USA,UPI,3.0,0,149.07
11108,1297,498,Home,15.91,5,2024-05-21,UK,Credit Card,4.0,1,79.55
11109,1366,203,Electronics,211.39,2,2022-05-21,India,UPI,4.0,0,422.78
11110,1698,523,Sports,94.37,5,2023-02-28,UK,PayPal,3.0,0,471.85
11111,4017,479,Sports,64.39,2,2022-02-01,USA,COD,4.0,0,128.78
11112,4753,327,Beauty,33.02,2,2022-02-12,UK,Credit Card,,0,66.04
11113,3921,560,Beauty,73.41,4,2024-08-20,Australia,Debit Card,5.0,0,293.64
11114,4089,203,Electronics,51.26,4,2022-10-29,USA,UPI,5.0,0,205.04
11115,3775,205,Electronics,23.36,1,2021-03-02,Canada,Credit Card,4.0,0,23.36
11116,2906,747,Clothing,47.4,2,2023-05-18,Australia,Credit Card,4.0,0,94.8
11117,3484,708,Beauty,47.21,4,2023-05-25,UK,Credit Card,4.0,0,188.84
11118,1146,609,Sports,241.49,2,2024-04-11,Australia,PayPal,4.0,0,482.98
11119,4438,621,Books,56.49,3,2023-11-13,Germany,UPI,3.0,0,169.47
11120,2708,534,Books,144.64,3,2021-02-21,Germany,UPI,5.0,0,433.92
11121,2254,378,Books,57.32,5,2021-05-03,USA,Credit Card,4.0,0,286.6
11122,3481,787,Books,61.3,4,2023-11-08,Australia,PayPal,3.0,0,245.2
11123,1806,334,Clothing,93.45,5,2021-12-24,UK,UPI,3.0,0,467.25
11124,3594,268,Beauty,99.91,5,2023-12-13,Germany,COD,4.0,0,499.55
11125,2313,626,Electronics,81.33,4,2024-02-02,Germany,UPI,4.0,0,325.32
11126,1344,404,Books,168.16,4,2022-10-12,India,Credit Card,5.0,0,672.64
11127,3918,482,Sports,60.66,4,2021-08-07,Canada,PayPal,4.0,0,242.64
11128,3528,204,Electronics,29.86,4,2024-07-01,UK,UPI,4.0,0,119.44
11129,4426,767,Home,134.58,3,2022-07-10,India,Debit Card,3.0,0,403.74
11130,2493,663,Clothing,46.41,4,2024-03-23,India,Debit Card,5.0,0,185.64
11131,2514,393,Sports,195.6,4,2024-08-18,UK,Credit Card,3.0,0,782.4
11132,4456,380,Books,9.01,5,2023-12-16,India,Debit Card,5.0,0,45.05
11133,3454,220,Home,50.78,4,2021-02-19,UK,COD,1.0,0,203.12
11134,1051,396,Clothing,39.15,1,2024-08-31,Germany,Debit Card,3.0,0,39.15
11135,4704,295,Home,77.1,4,2023-08-22,India,PayPal,2.0,0,308.4
11136,4266,659,Beauty,87.92,5,2021-03-24,USA,Credit Card,4.0,1,439.6
11137,4229,458,Electronics,44.96,1,2024-03-27,India,COD,1.0,1,44.96
11138,3820,237,Books,7.2,3,2021-12-01,USA,Debit Card,5.0,0,21.6
11139,1013,547,Electronics,129.1,4,2023-04-26,Canada,Credit Card,3.0,1,516.4
11140,4836,617,Beauty,37.81,4,2024-06-17,Canada,UPI,,0,151.24
11141,1077,640,Electronics,65.2,4,2024-01-17,USA,Debit Card,2.0,0,260.8
11142,1760,357,Sports,312.54,2,2024-08-14,Canada,PayPal,5.0,0,625.08
11143,4154,612,Home,29.63,3,2021-12-08,Germany,Debit Card,4.0,0,88.89
11144,2982,762,Electronics,99.8,4,2021-10-22,Canada,UPI,5.0,0,399.2
11145,3231,466,Clothing,44.26,2,2021-04-19,Germany,UPI,,0,88.52
11146,2218,719,Clothing,37.88,5,2022-04-01,India,Credit Card,4.0,0,189.4
11147,2518,466,Home,61.34,2,2021-07-30,UK,Debit Card,2.0,0,122.68
11148,1004,407,Home,26.31,5,2023-03-29,UK,Credit Card,4.0,0,131.55
11149,4141,520,Beauty,224.37,1,2023-12-05,UK,Debit Card,4.0,0,224.37
11150,2100,746,Beauty,146.98,5,2022-01-02,Canada,COD,4.0,0,734.9
11151,3724,569,Sports,47.33,4,2023-04-22,India,UPI,5.0,0,189.32
11152,3899,469,Beauty,100.01,1,2023-08-11,Canada,Credit Card,5.0,0,100.01
11153,4066,313,Electronics,15.18,1,2023-08-17,UK,PayPal,1.0,1,15.18
11154,1243,666,Books,52.09,4,2023-08-03,UK,UPI,3.0,1,208.36
11155,1665,258,Clothing,162.95,2,2022-03-31,UK,PayPal,5.0,0,325.9
11156,4852,510,Beauty,81.03,5,2023-02-21,Canada,UPI,5.0,1,405.15
11157,3847,309,Clothing,103.88,3,2024-06-11,Germany,Credit Card,,0,311.64
11158,2650,758,Beauty,110.54,2,2022-12-21,Canada,Debit Card,2.0,0,221.08
11159,2265,563,Books,18.4,1,2023-07-27,India,UPI,4.0,0,18.4
11160,1797,786,Sports,243.94,3,2023-11-28,USA,Debit Card,3.0,0,731.82
11161,4991,435,Beauty,134.82,1,2024-04-17,Australia,COD,5.0,0,134.82
11162,2655,621,Beauty,22.85,4,2023-07-13,Canada,COD,3.0,0,91.4
11163,2077,780,Electronics,99.99,1,2024-02-14,India,UPI,1.0,0,99.99
11164,4381,224,Electronics,173.82,2,2024-01-23,UK,Debit Card,4.0,0,347.64
11165,1203,351,Clothing,24.46,4,2021-03-04,Australia,UPI,2.0,0,97.84
11166,1666,742,Clothing,50.5,5,2021-02-15,UK,Debit Card,4.0,0,252.5
11167,4316,529,Home,52.27,2,2022-05-13,UK,Debit Card,3.0,0,104.54
11168,2752,450,Books,44.5,3,2021-08-22,Canada,PayPal,4.0,0,133.5
11169,3973,422,Beauty,64.74,4,2022-03-26,Canada,COD,5.0,0,258.96
11170,1529,584,Sports,54.55,5,2023-08-07,India,COD,4.0,0,272.75
11171,4677,791,Clothing,37.62,3,2023-04-25,India,PayPal,4.0,0,112.86
11172,4581,760,Books,103.83,4,2023-12-17,Australia,Credit Card,,0,415.32
11173,1216,312,Clothing,31.27,3,2024-04-05,UK,Credit Card,1.0,0,93.81
11174,4680,742,Books,98.84,4,2024-01-25,Australia,Credit Card,3.0,0,395.36
11175,1477,785,Books,209.5,3,2023-01-16,UK,PayPal,3.0,0,628.5
11176,2613,614,Beauty,46.59,4,2021-08-12,Canada,Debit Card,4.0,0,186.36
11177,3999,579,Beauty,211.84,1,2023-09-23,India,Credit Card,4.0,0,211.84
11178,3264,206,Beauty,93.92,5,2023-05-09,Germany,Debit Card,3.0,0,469.6
11179,1598,342,Sports,107.81,2,2022-07-08,USA,COD,4.0,0,215.62
11180,3948,234,Beauty,13.83,3,2021-04-06,Canada,Credit Card,1.0,0,41.49
11181,3787,211,Home,38.86,5,2023-10-09,India,Credit Card,4.0,1,194.3
11182,1894,483,Books,40.26,1,2023-11-29,Australia,UPI,5.0,0,40.26
11183,4017,244,Beauty,130.49,1,2022-10-05,India,PayPal,4.0,0,130.49
11184,1279,685,Sports,64.7,5,2024-06-30,Australia,UPI,1.0,0,323.5
11185,1383,645,Beauty,183.26,1,2023-08-08,Canada,Debit Card,5.0,0,183.26
11186,1446,533,Clothing,110.47,1,2021-04-24,Australia,Debit Card,2.0,0,110.47
11187,3763,588,Home,52.02,5,2022-04-30,Australia,Debit Card,3.0,0,260.1
11188,2371,268,Home,142.48,3,2021-11-08,Australia,COD,3.0,0,427.44
11189,2516,308,Home,56.21,2,2021-10-06,USA,COD,3.0,0,112.42
11190,3620,438,Home,190.54,5,2024-02-29,UK,COD,5.0,0,952.7
11191,4466,528,Books,47.05,4,2022-04-01,UK,UPI,5.0,0,188.2
11192,1347,702,Beauty,268.25,4,2021-12-06,USA,UPI,3.0,0,1073.0
11193,2997,709,Clothing,63.15,4,2022-03-23,Canada,Debit Card,2.0,0,252.6
11194,3505,440,Clothing,136.76,3,2024-03-06,Canada,COD,4.0,0,410.28
11195,4523,716,Sports,35.82,4,2023-09-20,Germany,PayPal,5.0,0,143.28
11196,3520,645,Books,72.86,5,2023-11-08,UK,Credit Card,3.0,1,364.3
11197,1445,237,Home,176.24,3,2024-10-30,Canada,UPI,5.0,0,528.72
11198,4942,267,Clothing,25.85,5,2021-12-27,Australia,Debit Card,5.0,0,129.25
11199,1852,433,Home,134.48,5,2023-11-01,India,UPI,4.0,0,672.4
11200,2144,590,Clothing,107.55,3,2022-06-03,India,PayPal,5.0,0,322.65
11201,2891,586,Clothing,10.46,4,2024-09-02,India,COD,3.0,0,41.84
11202,3184,692,Sports,40.43,5,2024-01-03,India,COD,5.0,0,202.15
11203,4174,557,Home,44.63,4,2023-05-11,India,UPI,4.0,0,178.52
11204,1107,589,Clothing,34.97,5,2023-10-27,USA,Debit Card,5.0,0,174.85
11205,3908,261,Electronics,145.96,3,2024-01-08,Germany,Debit Card,3.0,0,437.88
11206,3704,725,Electronics,94.31,2,2023-12-10,Germany,Credit Card,3.0,0,188.62
11207,3072,773,Home,52.09,5,2022-07-15,UK,Credit Card,3.0,0,260.45
11208,3057,433,Beauty,10.72,5,2022-01-03,UK,Credit Card,2.0,0,53.6
11209,1671,415,Home,26.19,4,2021-02-25,UK,Debit Card,5.0,0,104.76
11210,3022,629,Books,30.05,3,2022-08-27,UK,Credit Card,3.0,1,90.15
11211,2825,712,Sports,32.24,4,2023-10-11,UK,PayPal,4.0,0,128.96
11212,2737,605,Beauty,105.12,1,2024-03-08,Germany,COD,4.0,0,105.12
11213,1025,662,Electronics,19.31,5,2023-01-08,Germany,COD,5.0,0,96.55
11214,2790,285,Beauty,88.54,2,2024-06-12,Canada,PayPal,5.0,0,177.08
11215,1445,636,Home,160.51,5,2022-03-30,UK,Debit Card,4.0,0,802.55
11216,4850,252,Clothing,52.4,2,2022-03-30,USA,Debit Card,5.0,0,104.8
11217,1763,548,Electronics,179.47,5,2021-04-30,India,Credit Card,4.0,0,897.35
11218,2344,549,Sports,73.37,3,2021-06-08,UK,COD,3.0,0,220.11
11219,1182,589,Clothing,50.88,3,2021-11-20,USA,UPI,3.0,1,152.64
11220,4140,732,Home,176.01,1,2024-10-06,India,Credit Card,4.0,0,176.01
11221,2007,496,Home,18.19,1,2023-05-21,Canada,COD,3.0,0,18.19
11222,4009,339,Electronics,172.72,5,2022-06-19,Canada,UPI,,1,863.6
11223,2664,487,Sports,53.33,3,2021-11-16,UK,UPI,,1,159.99
11224,3997,597,Home,88.66,3,2024-09-21,Australia,Debit Card,1.0,0,265.98
11225,4279,436,Sports,170.71,2,2022-09-10,Australia,Debit Card,4.0,0,341.42
11226,4539,630,Home,113.25,2,2023-07-10,Australia,Credit Card,5.0,0,226.5
11227,3039,707,Electronics,27.84,4,2024-02-02,India,UPI,4.0,0,111.36
11228,1383,203,Beauty,106.03,5,2022-04-21,UK,Credit Card,4.0,0,530.15
11229,4800,603,Books,87.27,5,2022-08-08,India,Credit Card,1.0,0,436.35
11230,3508,451,Clothing,41.35,5,2023-10-30,Australia,COD,5.0,0,206.75
11231,3077,271,Beauty,71.08,5,2021-02-21,UK,Debit Card,5.0,0,355.4
11232,1936,487,Home,99.81,3,2022-10-19,Canada,Credit Card,2.0,0,299.43
11233,3617,610,Clothing,182.26,5,2023-10-19,India,UPI,3.0,0,911.3
11234,1240,724,Beauty,52.94,5,2022-04-14,UK,COD,1.0,0,264.7
11235,3810,789,Beauty,112.75,1,2021-11-01,USA,PayPal,4.0,1,112.75
11236,1546,517,Books,77.05,1,2024-09-01,India,Debit Card,3.0,0,77.05
11237,4822,204,Books,67.84,4,2023-04-30,Germany,Credit Card,5.0,0,271.36
11238,3987,367,Clothing,143.05,4,2022-09-09,USA,Credit Card,2.0,0,572.2
11239,2182,563,Electronics,147.85,2,2023-01-24,Canada,UPI,4.0,0,295.7
11240,3560,650,Books,163.79,1,2024-03-31,USA,UPI,5.0,0,163.79
11241,1612,469,Beauty,87.08,3,2023-07-17,India,PayPal,3.0,1,261.24
11242,4436,737,Clothing,24.7,5,2024-06-23,India,PayPal,5.0,0,123.5
11243,1792,766,Home,9.45,3,2024-09-19,USA,PayPal,2.0,0,28.35
11244,3166,740,Beauty,90.43,1,2022-12-10,Germany,Debit Card,1.0,0,90.43
11245,4046,216,Books,16.82,3,2021-01-23,India,COD,5.0,0,50.46
11246,1450,725,Home,159.5,3,2021-08-25,Canada,COD,4.0,0,478.5
11247,4220,324,Books,176.82,2,2023-12-18,UK,Debit Card,2.0,0,353.64
11248,2048,536,Home,186.57,1,2021-06-02,Canada,PayPal,3.0,0,186.57
11249,1803,322,Clothing,43.87,5,2022-04-19,Australia,Credit Card,2.0,0,219.35
11250,1240,410,Electronics,165.12,4,2022-01-27,Germany,Debit Card,4.0,0,660.48
11251,4800,289,Sports,58.0,1,2024-07-10,Australia,Debit Card,4.0,0,58.0
11252,4728,674,Clothing,91.42,4,2022-06-08,Australia,Credit Card,1.0,0,365.68
11253,4694,505,Home,123.34,1,2023-08-30,UK,Debit Card,5.0,0,123.34
11254,1309,532,Sports,80.75,5,2021-10-05,Australia,Credit Card,3.0,0,403.75
11255,4009,496,Electronics,60.74,3,2022-06-07,UK,Debit Card,3.0,0,182.22
11256,2118,561,Sports,10.09,4,2021-11-20,Australia,Credit Card,3.0,0,40.36
11257,3561,609,Books,114.93,5,2023-05-29,Australia,Credit Card,5.0,0,574.65
11258,1853,762,Books,131.06,2,2023-03-05,Australia,Credit Card,,0,262.12
11259,4613,269,Sports,65.3,1,2022-11-17,Germany,COD,4.0,0,65.3
11260,2887,575,Sports,81.57,2,2021-08-16,USA,Debit Card,5.0,0,163.14
11261,1427,393,Books,127.18,1,2022-03-22,India,COD,2.0,0,127.18
11262,3689,414,Beauty,74.32,1,2022-07-18,Germany,UPI,5.0,0,74.32
11263,3188,295,Beauty,93.14,5,2022-04-18,Australia,Debit Card,3.0,0,465.7
11264,1312,250,Electronics,52.75,2,2024-04-19,USA,COD,4.0,0,105.5
11265,1367,664,Beauty,129.96,1,2022-05-01,Germany,UPI,2.0,0,129.96
11266,3342,316,Sports,18.37,3,2021-10-07,USA,Credit Card,4.0,0,55.11
11267,4317,674,Electronics,56.1,2,2023-04-02,Canada,PayPal,3.0,0,112.2
11268,2371,325,Clothing,13.28,2,2023-02-07,Germany,Credit Card,4.0,0,26.56
11269,4673,393,Home,14.15,3,2022-07-23,USA,Debit Card,2.0,0,42.45
11270,4137,427,Sports,58.18,4,2023-03-16,India,Debit Card,3.0,0,232.72
11271,3865,345,Beauty,156.36,3,2021-02-19,Germany,UPI,5.0,0,469.08
11272,2811,785,Books,17.25,2,2022-03-29,India,PayPal,2.0,0,34.5
11273,4595,256,Sports,30.76,1,2022-12-15,Australia,COD,3.0,0,30.76
11274,3435,714,Books,77.47,5,2021-12-25,UK,COD,4.0,0,387.35
11275,2412,530,Books,138.96,2,2022-01-24,USA,UPI,4.0,0,277.92
11276,1627,705,Electronics,65.63,5,2024-07-31,Australia,UPI,1.0,0,328.15
11277,1750,522,Books,23.22,1,2024-06-22,Canada,Debit Card,5.0,0,23.22
11278,1758,624,Books,69.32,5,2021-04-19,India,COD,2.0,0,346.6
11279,1377,338,Electronics,42.39,1,2023-06-14,India,Debit Card,4.0,0,42.39
11280,1024,280,Beauty,83.28,5,2024-04-25,USA,Credit Card,3.0,1,416.4
11281,1673,735,Electronics,22.77,4,2022-05-01,UK,COD,3.0,0,91.08
11282,3448,224,Clothing,20.9,3,2022-01-07,UK,COD,1.0,0,62.7
11283,4605,295,Books,20.71,1,2022-08-12,UK,COD,3.0,0,20.71
11284,3413,214,Clothing,64.36,1,2022-11-04,Australia,PayPal,5.0,0,64.36
11285,1972,378,Books,37.81,4,2022-04-02,USA,PayPal,4.0,0,151.24
11286,4143,452,Sports,46.64,1,2023-02-13,Germany,UPI,2.0,0,46.64
11287,2833,357,Electronics,75.9,2,2023-04-18,USA,UPI,,0,151.8
11288,2378,366,Electronics,89.79,2,2023-12-05,Germany,Credit Card,1.0,1,179.58
11289,3292,326,Sports,106.49,2,2024-10-08,Germany,COD,3.0,1,212.98
11290,3147,440,Clothing,142.36,4,2021-07-13,USA,Credit Card,5.0,0,569.44
11291,4696,202,Books,22.12,5,2023-03-16,Canada,UPI,,0,110.6
11292,1230,533,Books,21.39,5,2023-10-02,Canada,Debit Card,3.0,0,106.95
11293,2807,451,Home,78.01,3,2021-08-05,Canada,Debit Card,3.0,0,234.03
11294,4571,359,Sports,39.8,4,2023-03-27,India,Debit Card,2.0,0,159.2
11295,2215,419,Books,31.22,4,2021-10-15,Canada,UPI,3.0,0,124.88
11296,4121,607,Books,40.31,5,2021-03-16,Australia,Debit Card,5.0,0,201.55
11297,2751,202,Sports,232.74,1,2022-04-30,Germany,Debit Card,5.0,0,232.74
11298,3487,725,Sports,19.09,3,2024-05-08,UK,UPI,5.0,0,57.27
11299,2709,332,Clothing,60.8,5,2022-09-08,Germany,Debit Card,3.0,0,304.0
11300,1433,244,Electronics,35.04,1,2024-08-09,UK,Debit Card,5.0,1,35.04
11301,2051,433,Books,60.69,1,2024-02-03,USA,Credit Card,3.0,0,60.69
11302,4534,705,Home,57.73,1,2021-05-20,Australia,Credit Card,4.0,0,57.73
11303,4002,528,Books,80.73,1,2022-06-26,UK,COD,5.0,0,80.73
11304,2034,526,Sports,75.09,3,2024-10-30,Australia,UPI,3.0,0,225.27
11305,2868,295,Electronics,46.45,1,2023-05-14,UK,Credit Card,1.0,0,46.45
11306,2830,416,Beauty,35.49,5,2022-10-14,USA,COD,2.0,0,177.45
11307,3515,638,Electronics,75.08,5,2023-01-23,India,UPI,5.0,0,375.4
11308,3194,504,Sports,38.15,1,2021-03-13,Australia,Debit Card,3.0,0,38.15
11309,4555,737,Clothing,58.89,2,2022-04-16,India,UPI,4.0,0,117.78
11310,2710,699,Books,52.41,2,2023-12-03,UK,UPI,1.0,0,104.82
11311,1070,369,Home,113.45,3,2023-02-19,UK,Debit Card,3.0,0,340.35
11312,3692,417,Books,30.71,4,2024-01-11,India,Debit Card,5.0,0,122.84
11313,4787,214,Electronics,204.1,1,2023-11-27,Australia,Debit Card,5.0,0,204.1
11314,4605,612,Electronics,72.52,5,2024-03-13,Australia,PayPal,5.0,0,362.6
11315,2248,495,Home,49.3,3,2023-07-04,UK,COD,4.0,0,147.9
11316,3374,528,Beauty,156.65,5,2024-06-25,USA,UPI,2.0,0,783.25
11317,3343,783,Beauty,128.63,2,2021-09-28,Germany,PayPal,2.0,0,257.26
11318,2675,291,Books,28.81,4,2021-10-30,India,COD,1.0,0,115.24
11319,3217,401,Electronics,31.87,5,2024-09-04,Australia,UPI,,0,159.35
11320,1834,513,Sports,36.93,5,2021-10-14,India,COD,3.0,0,184.65
11321,2752,792,Beauty,89.95,4,2024-06-28,India,COD,5.0,0,359.8
11322,1192,402,Clothing,42.63,5,2023-09-16,India,PayPal,4.0,0,213.15
11323,4233,500,Electronics,63.85,5,2021-10-15,India,UPI,4.0,0,319.25
11324,3766,346,Beauty,69.52,1,2023-05-16,USA,UPI,5.0,0,69.52
11325,4233,741,Clothing,57.38,1,2023-04-23,Australia,COD,4.0,0,57.38
11326,3824,526,Books,106.53,3,2024-06-07,USA,Debit Card,1.0,1,319.59
11327,2601,312,Clothing,12.23,1,2022-07-13,Australia,COD,5.0,0,12.23
11328,2376,309,Sports,69.22,1,2023-05-05,India,Debit Card,2.0,0,69.22
11329,2890,496,Home,96.39,1,2024-02-10,UK,PayPal,5.0,1,96.39
11330,4175,701,Books,99.53,3,2022-11-09,Germany,UPI,2.0,0,298.59
11331,2054,372,Sports,13.58,3,2021-08-23,Germany,PayPal,2.0,0,40.74
11332,3749,642,Sports,95.34,2,2022-01-14,UK,UPI,5.0,0,190.68
11333,3838,757,Sports,119.01,2,2022-12-29,Canada,PayPal,,0,238.02
11334,2803,508,Beauty,81.96,3,2022-06-24,Canada,PayPal,1.0,0,245.88
11335,1744,264,Electronics,74.64,3,2022-03-06,UK,COD,5.0,0,223.92
11336,3101,523,Beauty,71.73,5,2021-07-03,Germany,Credit Card,5.0,0,358.65
11337,4044,587,Beauty,76.81,4,2024-08-20,Australia,Debit Card,1.0,0,307.24
11338,4903,688,Books,42.83,2,2021-03-13,USA,COD,3.0,0,85.66
11339,4069,546,Books,25.35,3,2021-09-23,Germany,UPI,3.0,0,76.05
11340,4507,440,Sports,120.96,4,2021-07-26,India,UPI,4.0,0,483.84
11341,3252,274,Clothing,33.4,2,2022-06-02,Canada,PayPal,5.0,0,66.8
11342,1785,713,Beauty,67.94,3,2023-10-06,India,Debit Card,4.0,0,203.82
